Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Run Cadence.1,Training Stress ScoreÂ®,Grit,Flow,Climb Time,Bottom Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp
Running,2015-08-11 19:50:05,False,San Diego Running,1.27,160,00:09:30.100000,--,--,--,167,182,07:28:00,04:03:00,199,112,1.29,0,0,--,0,0,0,00:09:30.100000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-11 19:33:00,False,San Diego Running,1.25,165,00:12:39,--,--,--,162,175,10:07:00,08:06:00,131,183,0.98,0,0,--,0,0,0,12:39:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-09 20:05:32,False,Santee Running,13.12,1416,01:57:26,146,204,--,164,174,08:57:00,07:22:00,689,703,1.1,0,0,--,0,0,0,01:57:26,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-08 06:52:25,False,San Diego Running,10.03,1131,01:23:58,173,208,--,165,174,08:22:00,05:50:00,492,486,1.16,0,0,--,0,0,0,01:23:58,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-07 07:57:42,False,Santee Running,1.55,203,00:15:14,--,--,--,166,170,09:50:00,03:15:00,15,33,0.99,0,0,--,0,0,0,15:14:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-08-02 15:46:30,False,Bishop Running,7.58,593,03:11:47,--,--,--,79,159,1900-01-01 01:20:00,14:27:00,450,2985,0.8,0,0,--,0,0,0,03:11:47,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-08-02 12:07:17,False,Bishop Running,7.78,567,03:39:00,--,--,--,76,159,1900-01-01 04:10:00,16:04:00,2969,429,0.75,0,0,--,0,0,0,03:39:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-30 21:05:06,False,Santee Running,11.25,1379,01:44:54,149,177,--,165,177,09:20:00,07:28:00,623,612,1.04,0,0,--,0,0,0,01:44:54,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-28 19:39:51,False,Santee Running,3.11,254,00:27:05,135,171,--,168,179,08:43:00,05:08:00,36,27,1.1,0,0,--,0,0,0,1900-01-01 03:05:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-27 18:52:58,False,Santee Running,10.01,1050,01:26:43,152,174,--,165,180,08:39:00,07:03:00,243,245,1.13,0,0,--,0,0,0,01:26:43,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-26 17:29:36,False,Santee Running,5.12,577,00:56:55,135,212,--,162,174,11:07:00,08:44:00,50,58,0.89,0,0,--,0,0,0,1900-01-02 08:55:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-25 16:51:52,False,Santee Running,4.08,535,00:38:20,--,--,--,166,180,09:23:00,05:57:00,72,47,1.04,0,0,--,0,0,0,1900-01-01 14:20:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-25 06:58:52,False,San Diego Running,8.02,1029,01:10:50,144,166,--,167,181,08:50:00,06:10:00,381,379,1.09,0,0,--,0,0,0,01:10:50,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-24 06:59:50,False,Santee Running,10.23,1041,01:37:39,127,175,--,165,174,09:33:00,06:15:00,401,387,1.02,0,0,--,0,0,0,01:37:39,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-23 07:19:48,False,Santee Running,7.08,704,01:02:50,126,170,--,166,180,08:53:00,07:00:00,153,158,1.09,0,0,--,0,0,0,01:02:50,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-21 18:43:32,False,San Diego Running,6.2,796,01:07:57,--,--,--,160,172,10:57:00,07:41:00,665,673,0.92,0,0,--,0,0,0,01:07:57,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-19 15:45:20,False,Santee Running,13.11,1312,02:08:39,151,179,--,162,172,09:49:00,07:45:00,424,418,1.01,0,0,--,0,0,0,02:08:39,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-18 06:48:43,False,San Diego Running,10.5,1251,01:36:13,160,185,--,164,179,09:10:00,07:30:00,391,392,1.07,0,0,--,0,0,0,01:36:13,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-13 20:26:38,False,Santee Running,5.34,691,00:50:43,--,--,--,163,170,09:30:00,07:04:00,117,109,1.04,0,0,--,0,0,0,1900-01-02 02:43:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-12 18:01:56,False,Santee Running,1.51,178,00:15:43,146,179,--,164,170,10:26:00,06:18:00,49,42,0.94,0,0,--,0,0,0,15:43:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-12 17:46:51,False,Santee Running,1.01,127,00:06:52,--,--,--,172,181,06:50:00,06:22:00,15,19,1.37,0,0,--,0,0,0,00:06:52,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-12 17:34:17,False,Santee Running,1.02,125,00:12:14,--,--,--,160,170,11:59:00,08:16:00,12,13,0.84,0,0,--,0,0,0,12:14:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-11 06:45:09,False,San Diego Running,10.07,1299,01:27:13,--,--,--,167,177,08:39:00,07:19:00,43,45,1.11,0,0,--,0,0,0,01:27:13,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-09 20:18:15,False,Santee Running,8.23,1065,01:11:09,139,166,--,164,172,08:39:00,07:01:00,411,409,1.13,0,0,--,0,0,0,01:11:09,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-07 18:59:01,False,San Diego Running,3.65,475,00:33:50,--,--,--,162,168,09:17:00,07:47:00,315,321,1.07,0,0,--,0,0,0,1900-01-01 09:50:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-06 07:29:18,False,Santee Running,5.15,511,00:50:51,139,176,--,162,170,09:52:00,06:49:00,136,149,1.0,0,0,--,0,0,0,1900-01-02 02:51:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-05 20:25:46,False,Santee Running,1.03,133,00:08:25.800000,--,--,--,167,176,08:09:00,06:49:00,30,17,1.18,0,0,--,0,0,0,00:08:25.800000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-04 06:53:25,False,San Diego Running,6.26,680,00:59:32,121,150,--,165,185,09:30:00,04:19:00,409,428,1.03,0,0,--,0,0,0,1900-01-02 11:32:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-07-02 21:27:36,False,Santee Running,7.0,795,01:07:24,145,176,--,161,172,09:37:00,07:51:00,144,156,1.04,0,0,--,0,0,0,01:07:24,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-30 07:18:21,False,Santee Running,5.28,571,00:43:51,151,195,--,166,177,08:18:00,07:16:00,100,94,1.16,0,0,--,0,0,0,1900-01-01 19:51:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-27 06:48:11,False,San Diego Running,10.6,1367,01:33:51,--,--,--,166,180,08:51:00,07:18:00,281,281,1.09,0,0,--,0,0,0,01:33:51,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-23 18:29:04,False,San Diego Running,1.54,191,00:12:19,149,186,--,159,219,07:59:00,04:11:00,15,14,1.27,0,0,--,0,0,0,12:19:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-23 06:39:34,False,Santee Running,5.02,651,00:42:32,--,--,--,166,174,08:29:00,07:20:00,141,132,1.15,0,0,--,0,0,0,1900-01-01 18:32:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-21 07:47:08,False,Santee Running,13.15,1261,02:04:35,149,171,--,164,183,09:29:00,05:53:00,478,472,1.04,0,0,--,0,0,0,02:04:35,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-20 07:25:37,False,San Diego Running,9.15,925,01:18:05,142,201,--,166,211,08:32:00,07:01:00,82,89,1.13,0,0,--,0,0,0,01:18:05,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-19 08:03:30,False,Santee Running,1.58,175,00:16:30,154,174,--,165,172,10:25:00,01:31:00,13,31,0.94,0,0,--,0,0,0,16:30:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-16 06:35:16,False,Santee Running,10.18,815,01:31:18,146,167,--,164,179,08:58:00,06:01:00,409,403,1.09,0,0,--,0,0,0,01:31:18,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-15 08:05:28,False,Santee Running,2.0,190,00:17:43,142,168,--,167,172,08:51:00,07:55:00,47,34,1.09,0,0,--,0,0,0,17:43:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-14 09:35:56,False,Santee Running,1.6,155,00:12:13,140,168,--,172,181,07:38:00,07:04:00,144,105,1.23,0,0,--,0,0,0,12:13:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-13 07:22:28,False,San Diego Running,6.3,819,00:58:12,--,--,--,164,191,09:15:00,05:10:00,67,86,1.06,0,0,--,0,0,0,1900-01-02 10:12:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-11 06:37:10,False,Santee Running,5.35,698,00:45:52,--,--,--,168,177,08:35:00,01:57:00,139,143,1.12,0,0,--,0,0,0,1900-01-01 21:52:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-10 07:45:18,False,Santee Running,5.05,653,00:43:10,--,--,--,166,177,08:33:00,05:29:00,320,335,1.13,0,0,--,0,0,0,1900-01-01 19:10:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-09 07:00:22,False,Santee Running,5.01,648,00:45:52,--,--,--,164,172,09:10:00,07:56:00,61,59,1.07,0,0,--,0,0,0,1900-01-01 21:52:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-08 07:48:10,False,Santee Running,6.01,778,00:52:20,--,--,--,166,174,08:43:00,07:13:00,324,346,1.11,0,0,--,0,0,0,1900-01-02 04:20:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-07 08:57:45,False,Santee Running,4.29,560,00:33:20,--,--,--,168,177,07:46:00,07:11:00,85,86,1.23,0,0,--,0,0,0,1900-01-01 09:20:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-06 07:33:04,False,San Diego Running,4.75,612,00:40:21,--,--,--,168,177,08:30:00,07:35:00,236,203,1.13,0,0,--,0,0,0,1900-01-01 16:21:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-04 18:47:18,False,Santee Running,1.57,212,00:17:19,--,--,--,161,170,11:01:00,04:35:00,15,33,0.91,0,0,--,0,0,0,17:19:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-06-02 06:47:43,False,Santee Running,0.51,67,00:05:48.800000,--,--,--,163,177,11:27:00,05:41:00,--,19,0.86,0,0,--,0,0,0,00:05:48.800000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-31 06:15:21,False,San Diego Running,26.38,3251,04:23:40,--,--,--,158,187,10:00:00,03:37:00,843,1092,1.02,0,0,--,0,0,0,04:23:40,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-26 08:06:26,False,Santee Running,1.01,134,00:11:19,--,--,--,163,174,11:12:00,10:07:00,--,15,0.88,0,0,--,0,0,0,11:19:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-24 06:00:52,False,Ojai Running,26.26,3375,03:49:14,--,--,--,162,183,08:44:00,06:43:00,251,986,1.14,0,0,--,0,0,0,03:49:14,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-23 06:34:22,False,Santee Running,1.59,210,00:15:11,--,--,--,167,176,09:34:00,07:16:00,14,36,1.01,0,0,--,0,0,0,15:11:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-22 06:49:29,False,Santee Running,1.54,202,00:13:30,--,--,--,168,174,08:45:00,06:18:00,15,34,1.09,0,0,--,0,0,0,13:30:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-20 12:19:49,False,Santee Running,5.02,663,00:38:39,--,--,--,168,177,07:42:00,03:04:00,81,83,1.25,0,0,--,0,0,0,1900-01-01 14:39:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-18 19:00:42,False,Fort Bragg Running,2.04,260,00:21:08,--,--,--,157,174,10:22:00,06:13:00,160,150,0.99,0,0,--,0,0,0,21:08:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-15 07:54:05,False,Chico Running,0.98,127,00:09:19.200000,--,--,--,166,176,09:33:00,03:50:00,3,--,1.02,0,0,--,0,0,0,00:09:19.200000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-12 20:37:05,False,Santee Running,2.6,338,00:24:27,--,--,--,163,170,09:25:00,08:07:00,67,75,1.05,0,0,--,0,0,0,1900-01-01 00:27:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-11 19:44:33,False,Santee Running,3.36,437,00:28:11,--,--,--,165,170,08:24:00,04:51:00,62,67,1.16,0,0,--,0,0,0,1900-01-01 04:11:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-10 07:09:30,False,Santee Running,14.02,1824,02:06:40,--,--,--,167,185,09:02:00,05:53:00,514,515,1.07,0,0,--,0,0,0,02:06:40,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-07 19:11:12,False,Santee Running,5.27,687,00:41:34,--,--,--,169,180,07:53:00,06:48:00,294,314,1.21,0,0,--,0,0,0,1900-01-01 17:34:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-05 18:22:22,False,San Diego Running,6.22,801,00:51:04,--,--,--,170,184,08:13:00,06:40:00,1111,1109,1.15,0,0,--,0,0,0,1900-01-02 03:04:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-04 19:35:48,False,Santee Running,4.61,601,00:39:34,--,--,--,166,174,08:34:00,06:49:00,83,74,1.13,0,0,--,0,0,0,1900-01-01 15:34:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-03 19:35:55,False,Santee Running,6.07,789,00:59:51,--,--,--,161,178,09:52:00,05:46:00,87,88,1.01,0,0,--,0,0,0,1900-01-02 11:51:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-02 06:52:58,False,San Diego Running,10.97,1415,01:41:50,--,--,--,168,184,09:17:00,03:24:00,451,451,1.03,0,0,--,0,0,0,01:41:50,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-05-01 07:06:16,False,Santee Running,10.01,1308,01:25:25,--,--,--,167,176,08:32:00,04:36:00,341,360,1.13,0,0,--,0,0,0,01:25:25,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-30 07:54:26,False,Santee Running,3.19,413,00:27:12,--,--,--,169,176,08:31:00,01:50:00,42,53,1.12,0,0,--,0,0,0,1900-01-01 03:12:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-28 18:28:15,False,San Diego Running,4.73,596,00:40:21,--,--,--,167,182,08:32:00,04:01:00,847,846,1.13,0,0,--,0,0,0,1900-01-01 16:21:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-26 19:22:39,False,Santee Running,3.29,426,00:28:01,--,--,--,166,173,08:32:00,07:16:00,53,67,1.14,0,0,--,0,0,0,1900-01-01 04:01:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-25 06:53:11,False,San Diego Running,20.01,2597,03:06:56,--,--,--,166,181,09:21:00,03:09:00,715,725,1.04,0,0,--,0,0,0,03:06:56,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-23 07:41:41,False,Santee Running,4.98,654,00:38:49,--,--,--,168,183,07:48:00,07:00:00,91,80,1.23,0,0,--,0,0,0,1900-01-01 14:49:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-21 18:14:45,False,San Diego Running,3.67,476,00:26:03,--,--,--,171,196,07:06:00,05:46:00,655,650,1.32,0,0,--,0,0,0,1900-01-01 02:03:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-19 20:08:12,False,Santee Running,6.44,834,00:55:11,--,--,--,168,180,08:34:00,05:50:00,124,145,1.12,0,0,--,0,0,0,1900-01-02 07:11:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-04-18 09:27:30,False,Cabazon Running,9.12,774,04:09:40,--,--,--,76,242,1900-01-01 03:22:00,05:11:00,--,3770,0.77,0,0,--,0,0,0,04:09:40,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-16 20:11:41,False,Santee Running,5.48,707,00:47:08,--,--,--,166,174,08:36:00,06:02:00,101,119,1.13,0,0,--,0,0,0,1900-01-01 23:08:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-13 21:36:43,False,Santee Running,5.33,691,00:44:39,--,--,--,166,180,08:22:00,06:55:00,112,120,1.16,0,0,--,0,0,0,1900-01-01 20:39:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-11 06:54:51,False,La Jolla Running,20.04,2613,03:10:04,--,--,--,162,180,09:29:00,07:11:00,1051,1077,1.04,0,0,--,0,0,0,03:10:04,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-09 19:40:30,False,Santee Running,5.15,668,00:42:40,--,--,--,165,179,08:17:00,07:04:00,226,246,1.17,0,0,--,0,0,0,1900-01-01 18:40:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-07 20:15:24,False,Santee Running,5.01,656,00:44:41,--,--,--,165,181,08:55:00,05:29:00,104,106,1.09,0,0,--,0,0,0,1900-01-01 20:41:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-04-05 07:24:14,False,Santee Running,18.49,2413,03:00:16,--,--,--,162,176,09:45:00,06:18:00,1549,1581,1.02,0,0,--,0,0,0,03:00:16,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-04-02 07:57:51,False,Belvedere Tiburon Running,3.57,302,01:30:46,--,--,--,81,153,1900-01-01 01:27:00,15:22:00,276,614,0.78,0,0,--,0,0,0,01:30:46,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-03-30 17:23:02,False,Castella Running,4.2,302,02:21:55,--,--,--,60,158,1900-01-01 09:47:00,02:46:00,1293,1345,0.79,0,0,--,0,0,0,02:21:55,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-03-30 11:03:32,False,Mineral Running,1.24,125,00:25:51,--,--,--,80,242,20:47:00,04:13:00,554,751,0.97,0,0,--,0,0,0,1900-01-01 01:51:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-24 18:30:35,False,San Diego Running,3.86,483,00:34:17,--,--,--,163,187,08:52:00,05:16:00,681,674,1.11,0,0,--,0,0,0,1900-01-01 10:17:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-22 21:01:24,False,Santee Running,1.61,210,00:16:04,--,--,--,163,170,10:00:00,08:52:00,32,35,0.99,0,0,--,0,0,0,16:04:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-03-21 17:23:50,False,Untitled,6.04,506,02:18:38,--,--,--,88,214,22:57:00,01:31:00,1447,1460,0.8,0,0,--,0,0,0,02:18:38,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Uncategorized,2015-03-21 09:30:49,False,Untitled,0.67,59,00:09:00.200000,--,--,--,163,174,4.5,5.2,39,26,0.74,0,0,--,0,0,0,00:09:00.200000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Uncategorized,2015-03-21 09:22:51,False,San Diego Running,0.27,24,00:03:36.900000,--,--,--,157,170,4.5,4.9,--,--,0.77,0,0,--,0,0,0,00:03:36.900000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-21 07:32:10,False,San Diego Running,13.3,1727,01:50:18,--,--,--,170,185,08:17:00,06:48:00,15,12,1.14,0,0,--,0,0,0,01:50:18,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-20 07:56:47,False,Santee Running,2.58,336,00:23:52,--,--,--,173,181,09:15:00,00:56:00,63,76,1.01,0,0,--,0,0,0,23:52:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-19 07:25:28,False,Santee Running,2.61,351,00:28:32,--,--,--,169,176,10:57:00,05:48:00,87,76,0.87,0,0,--,0,0,0,1900-01-01 04:32:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-17 18:30:39,False,San Diego Running,3.32,424,00:24:50,--,--,--,169,185,07:29:00,05:29:00,595,581,1.27,0,0,--,0,0,0,1900-01-01 00:50:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-15 18:20:13,False,Untitled,10.07,1303,01:25:30,--,--,--,165,174,08:29:00,07:03:00,820,778,1.15,0,0,--,0,0,0,01:25:30,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-14 07:19:52,False,Untitled,15.07,1952,02:15:10,--,--,--,165,178,08:58:00,06:27:00,1371,1302,1.09,0,0,--,0,0,0,02:15:10,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-13 07:49:05,False,Untitled,5.0,654,00:39:35,--,--,--,169,177,07:55:00,07:13:00,456,358,1.2,0,0,--,0,0,0,1900-01-01 15:35:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-12 07:25:43,False,Untitled,7.26,942,01:03:19,--,--,--,166,176,08:43:00,05:44:00,886,804,1.11,0,0,--,0,0,0,01:03:19,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-10 07:44:39,False,Santee Running,5.0,652,00:40:12,--,--,--,167,174,08:03:00,04:29:00,81,68,1.2,0,0,--,0,0,0,1900-01-01 16:12:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-03-07 14:44:37,False,White Water Running,3.65,265,02:17:00,--,--,--,54,209,1900-01-01 13:31:00,07:08:00,831,231,0.8,0,0,--,0,0,0,02:17:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-03-07 09:11:12,False,White Water Running,6.96,585,03:21:45,--,--,--,71,184,1900-01-01 04:58:00,06:21:00,887,893,0.78,0,0,--,0,0,0,03:21:45,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-05 17:48:40,False,Santee Running,5.86,759,00:54:38,--,--,--,162,172,09:20:00,08:35:00,78,97,1.07,0,0,--,0,0,0,1900-01-02 06:38:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-01 16:40:02,False,San Francisco Running,2.92,381,00:27:57,--,--,--,166,176,09:34:00,08:20:00,374,406,1.01,0,0,--,0,0,0,1900-01-01 03:57:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-03-01 15:49:19,False,Belvedere Tiburon Running,0.31,29,00:05:35.700000,--,--,--,108,123,18:01:00,08:06:00,13,--,0.83,0,0,--,0,0,0,00:05:35.700000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-03-01 13:31:32,False,Belvedere Tiburon Running,5.03,662,00:50:57,--,--,--,166,185,10:08:00,06:41:00,358,362,0.96,0,0,--,0,0,0,1900-01-02 02:57:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-02-27 07:36:08,False,Santee Running,5.0,656,00:40:05,--,--,--,170,184,08:01:00,06:58:00,78,73,1.18,0,0,--,0,0,0,1900-01-01 16:05:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-02-22 18:49:20,False,Santee Running,4.16,540,00:35:31,--,--,--,169,177,08:32:00,07:17:00,74,67,1.12,0,0,--,0,0,0,1900-01-01 11:31:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-02-21 07:27:20,False,Encinitas Running,13.26,1723,02:01:41,--,--,--,165,200,09:11:00,07:00:00,387,374,1.06,0,0,--,0,0,0,02:01:41,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-02-19 06:53:26,False,Santee Running,14.06,1831,02:16:24,--,--,--,163,181,09:42:00,04:47:00,552,552,1.02,0,0,--,0,0,0,02:16:24,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-02-17 07:24:23,False,Santee Running,3.03,396,00:25:49,--,--,--,169,182,08:31:00,03:22:00,127,121,1.12,0,0,--,0,0,0,1900-01-01 01:49:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-02-16 07:42:56,False,Santee Running,10.09,1307,01:29:05,--,--,--,165,176,08:50:00,06:25:00,390,389,1.11,0,0,--,0,0,0,01:29:05,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Hiking,2015-02-14 10:36:02,False,Campo Running,8.01,550,05:01:17,--,--,--,56,175,1900-01-01 13:37:00,06:12:00,1292,644,0.76,0,0,--,0,0,0,05:01:17,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-02-12 07:42:03,False,Santee Running,5.41,705,00:50:40,--,--,--,170,184,09:21:00,08:06:00,240,257,1.01,0,0,--,0,0,0,1900-01-02 02:40:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-02-11 07:24:15,False,Santee Running,10.23,1343,01:43:37,--,--,--,167,180,10:08:00,06:14:00,427,419,0.95,0,0,--,0,0,0,01:43:37,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-02-10 18:47:16,False,San Diego Running,0.27,37,00:02:36.100000,--,--,--,169,176,09:47:00,05:24:00,49,50,0.98,0,0,--,0,0,0,00:02:36.100000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
